id,created_at,updated_at,city_id,opening_hr,closing_hr,delivery_charge,description_en,description_ar,menus_count,reviews_count,branches_count,photos_count,name_en,name_ar
2321891,1333843200,1477560823,2490,60,1620,0,,NULL,0,0,1,0,Afandina Corner,ركن أفندينا
2321892,1333843200,1457624033,2491,660,1620,0,,NULL,1,3,1,0,Afandina,أفندينا
2321893,1333843200,1333843200,2492,660,1620,0,,NULL,0,0,1,0,Africano,أفريكانو
2321894,1333843200,1457623391,2493,720,1620,0,,NULL,0,0,1,0,Ahlaien Restaurant,مطعم اهلين
2321895,1333843200,1479118485,2494,60,1620,0,,,1,0,1,15,Ahlein Restaurant,مطعم اهلين
2321896,1333843200,1473080043,2495,660,1620,0,,NULL,1,5,1,9,Ahlein,أهلين
2321897,1333843200,1338712260,2496,720,1620,0,,NULL,0,0,1,0,Akemi Sushi,أكيمى سوشي
2321898,1333843200,1479383027,2497,60,1620,0,,NULL,1,6,5,2,Akher Saa,اخر ساعة
2321899,1333843200,1333843200,2498,720,1620,0,,NULL,0,0,2,0,Al Americaine,الأمريكان
2321900,1333843200,1471823098,2499,600,1560,0,,NULL,1,8,1,4,Al Baik,البيك
2321901,1333843200,1447837915,2500,660,1560,0,,NULL,1,0,1,0,Al Bustan Grill (Closed),البستان جريل (مغلق)
2321902,1333843200,1476106889,2501,720,1560,0,,NULL,1,1,1,0,Al Dabke,الدبكة
2321903,1333843200,1333843200,2502,60,1560,0,,NULL,0,0,1,0,Al Dessouki,الدسوقى
2321904,1333843200,1391726220,2503,720,720,0,,NULL,0,0,1,0,Al Fresco (Closed),الفريسكو ( مغلق)
2321905,1333843200,1457952316,2504,660,1560,0,,NULL,0,7,1,8,Kabab El Refaey,كباب الرفاعى
2321906,1333843200,1333843200,2505,720,1560,0,,NULL,0,0,1,0,Al Shamiat Al Siuria Restaurant,مطعم الشاميات السورية
2321907,1333843200,1458490569,2506,60,1560,0,,NULL,1,0,1,0,El Sheraa (closed),الشراع ) مغلق(
2321908,1333843200,1457953152,2507,720,720,0,,NULL,0,0,1,0,Al Sokarya,السكرية
2321909,1333843200,1333843200,2508,660,1560,0,,NULL,0,0,1,0,Al Tazag Fish,اسماك الطازج
2321910,1333843200,1343470980,2509,720,1560,0,,NULL,0,0,1,0,Alabaster Bar (Closed),ألاباستر بار ( مغلق)
2321911,1333843200,1333843200,2510,60,1560,0,,NULL,0,0,1,0,Alam El Behar Fish,اسماك عالم البحار
2321912,1333843200,1339059660,2511,660,1560,0,,NULL,0,0,1,0,Alamo's Cafe,ألاموز كافيه
2321913,1333843200,1430743976,2512,660,1560,0,,NULL,1,0,1,0,Pizza Alex (Closed),بيتزا أليكس (مغلق)
2321914,1333843200,1477993175,2513,720,1560,0,,NULL,1,6,3,1,Alex One,أليكس وان
2321915,1333843200,1459419838,2514,60,1560,0,,NULL,1,1,1,0,Alfy Bey,ألفى بك
2321916,1333843200,1477562512,2515,720,720,0,,NULL,1,0,1,0,Alfredo,ألفريدو
2321917,1333843200,1391727660,2516,660,1560,0,,NULL,0,0,1,0,Alfredo Cafe (Closed),ألفريدو كافيه ( مغلق)
2321918,1333843200,1474283530,2517,720,1560,0,,NULL,1,0,1,0,Ali Baba Cafe,على بابا كافيه
2321919,1333843200,1343473620,2518,60,1560,0,,NULL,0,0,1,0,Alle Botti,ألى بوتي
2321920,1333843200,1472562945,2519,660,1560,0,,NULL,0,0,1,0,Almaz,ألمظ
2321921,1333843200,1420548545,2520,720,1560,0,,NULL,1,0,1,0,Altissimo (Closed),ألتيسيمو (مغلق)
2321922,1333843200,1471947916,2521,60,1560,0,,NULL,1,2,1,0,Amanda,أماندا
2321923,1333843200,1477564781,2522,660,1560,0,,NULL,1,0,1,3,Ambassador Club,أمباسادور كلوب
2321924,1333843200,1430743645,2523,720,1560,0,,NULL,1,0,1,0,Amelia's Kitchen (Closed),أيميلياز كيتشن (مغلق)
2321925,1333843200,1469455970,2524,60,1560,0,,NULL,1,0,2,0,Amici (Closed),أميشي (مغلق)
2321926,1333843200,1477992947,2525,660,1560,0,,NULL,1,8,3,2,Amo Hosny,عمو حسنى
2321927,1333843200,1478597018,2526,660,1560,0,,NULL,1,43,7,10,Antar El Kababgy,عنتر الكبابجى
2321928,1333843200,1479374214,2527,720,1560,0,,NULL,1,1,1,3,Aperitivo,أبريتيفو
2321929,1333843200,1476101711,2528,60,1560,0,,NULL,1,0,1,0,Aqua E Luce,أكوا اي لوتشي
2321930,1333843200,1391730660,2529,720,720,0,,NULL,0,0,1,0,Arabesque (Closed),أرابيسك
2321931,1333843200,1333843200,2530,660,1560,0,,NULL,0,0,1,0,Arabica Restaurant,مطعم أرابيكا
2321932,1333843200,1414928374,2531,720,1560,0,,NULL,0,0,1,0,Arirang,أريرانج
2321933,1333843200,1475145998,2532,60,1560,0,,NULL,2,9,2,5,Armando Restaurant & Cafe,مطعم و كافيه أرماندو
2321934,1333843200,1333843200,2533,660,1560,0,,NULL,0,0,1,0,Aroma Cafe,أروما كافيه
2321935,1333843200,1475069673,2534,720,1560,0,,NULL,1,3,3,48,Aroma Lounge,أروما لاونج
2321936,1333843200,1469629822,2535,60,1560,0,,NULL,1,0,1,0,Aroset El Bahr,عروسة البحر
2321937,1333843200,1475419738,2536,720,720,0,,NULL,1,16,4,9,Arous El Bahr (Mermaid),عروس البحر
2321938,1333843200,1473082613,2537,660,1560,0,,NULL,0,0,1,0,Asia Bar,اشيا بار
2321939,1333843200,1476362588,2538,720,1560,0,,NULL,0,0,1,0,Asia Boutique,اشيا بوتيك
2321940,1333843200,1380203280,2539,60,1560,0,,NULL,0,0,1,0,Asia House (Closed),البيت الاسيوي (مغلق)
2321941,1333843200,1333843200,2540,660,1560,0,,NULL,1,0,1,0,Asmak Restaurant,مطعم اسماك
2321942,1333843200,1333843200,2541,660,1560,0,,NULL,0,0,1,0,Atef B.B.Q,مشويات عاطف
2321943,1333843200,1476021616,2542,720,1560,0,,NULL,1,0,1,0,Atrium,اتريوم
2321944,1333843200,1408525073,2543,60,1560,0,,NULL,0,0,1,0,Au Petit Bistro (Closed),أو بتيت بيسترو (مغلق)
2321945,1333843200,1474445329,2544,660,1560,0,,NULL,1,1,1,2,Aura,أورا
2321946,1333843200,1471792989,2545,720,1560,0,,NULL,1,1,1,8,Automarket,أوتو ماركت
2321947,1333843200,1333843200,2546,60,1560,0,,NULL,0,0,1,0,Azure,أزوري
2321948,1333843200,1333843200,2547,720,720,0,,NULL,0,0,1,0,Azza Ice Cream,ايس كريم عزة
2321949,1333843200,1333843200,2548,660,1620,0,,NULL,0,0,1,0,Azzura Cafe & Restaurant,مطعم و كافيه أزورا
2321950,1333843200,1476181592,2549,720,1620,0,,NULL,0,0,1,0,Baalbak,بعلبك
2321951,1333843200,1473318266,2550,60,1620,0,,NULL,1,4,2,10,Baba Abdou Italiano,بابا عبده ايطاليانو
